,username,hashtags,clean_tweet,day,month,sentiment_val,sentiment
6295,sharonwill57,,remember go iraq afghanistan country invade country bomber saudi arabia however russia part un one go stop,23,4,1,positive
6296,lektri6,,lol city world saw russia propaganda fake unprofessional little sister could better camera work lame,23,4,1,positive
6297,denisonforum,,russia take first city since launch new phase war,23,4,1,positive
6298,caeser30609049,,one impinge security amp safety russia ukraine deny admit nato crimea invade impinge ukraine safety amp security,23,4,1,positive
6299,mellymelly10977,,staffer good even think ukraine push russia mariupol amp keep odesa without troop go help ie limit ru donetsk amp luhansk,23,4,1,positive
6300,royaldragonarmy,,course root russia win,23,4,1,positive
6301,gizmocarroll69,,russia speaker house,23,4,1,positive
6302,michaelrcaputo,,american life type russia friend durham may rescue nation believer justice system break million piece,23,4,1,positive
6303,fakednr,,nato puppet structure create prevent become superpower constantly expand basically think conspiracy term ready take crazy action wish finland join nato asap russia restore military power,23,4,1,positive
6304,tanitofesta,ahora    putin    russia    ucrania    ukraine,ahora putin russia ucrania ukraine un avi ucraniano de pasajeros carga se estrell hoy cerca de mykhailivka zaporiyia el avi volaba una altura extremadamente baja se estrell contra un poste de luz uno de los pilotos muri resultaron heridos,23,4,0,neutral
6305,alanfrombigeasy,,aslund defeat russian army ukraine combat power detail result complete collapse rapid withdrawal survivor back russia proper,23,4,1,positive
6306,leod18_mac,,limit understand understand thirty year ago russia want ukraine landlocked,23,4,1,positive
6307,johnsmi23743809,,ask country stop trade russia even know hear earn call ton tariff,23,4,1,positive
6308,henrihimmel,russia,thief shame america usa want every country seize property military equipment well russia,23,4,1,positive
6309,vdischner,,maybe kyle rittenhouse help russia,23,4,1,positive
6310,axif_panhwar,pakistanrussiafriendship,urdu pakistan stand russia pakistanrussiafriendship,23,4,1,positive
6311,tanitofesta,ahora    putin    russia    ucrania    ukraine,ahora putin russia ucrania ukraine la tropas ucranianas de asalto reo derribaron un uav de reconocimiento ruso orlan en el frente oriental utilizaron un misil polivalente lmm martlet suministrado por el reino unido,23,4,0,neutral
6312,imokyoureokok,,jenner socialism socialism personally prefer communism disagreement either system ism seem misunderstand u nato historically rather aggressive seem use ukrainian people mean attack russia,23,4,1,positive
6313,jackdetsch,,"zelensky tonight "" russia bring death ukraine eight year brutal war donbas russia want destroy state completely literally deprive ukrainian right life matter fierce battle chance death defeat life """,23,4,1,positive
6314,revchicomaresz,,war freedom donbas region though west never mention go year already compromise russia longer mr wait grant farther west donbas border go,23,4,1,positive
6315,shitcoindestro,,mat like russia entire war proxy war like happen korea vietnam,23,4,1,positive
6316,tamalbandyo,weeklyruminations,degree view cost russia ukraine war tn ninan weeklyruminations,23,4,1,positive
6317,tanitofesta,ahora    putin    russia    ucrania    ukraine,ahora putin russia ucrania ukraine un ni ruso de aproximadamente siete escribe un soldado agradeci ndole su disposici luchar por la paz riesgo de su vida esto e lo que se est ense ando en la escuelas rusas,23,4,-1,negative
6318,carapac46808618,,besides russia celebrity consumption culture materialism different west language understand,23,4,1,positive
6319,tortic077,,"pm block sanction wheyer germany hungary equally indignant slovak pm say feel disappoint "" hungary stance russia",23,4,1,positive
6320,louseq,,germany either stand democracy ukraine stand autocracy russia part problem rather part solution grow right thing late,23,4,1,positive
6321,insidisraelnews,soledar    dunbass    ukraine    ww     russianukrainianwar    marioupol    donetsk    russia    biden    trump,ten thousand ukrainian soldier face encirclement soledar salient battle dunbass demonstrate ukraine tenacity determination memory similar campaign ww russianukrainianwar marioupol donetsk russia biden trump,23,4,1,positive
6322,tanitofesta,ahora    putin    russia    ucrania    ukraine,ahora putin russia ucrania ukraine el ni vova de asiste al funeral de su madre maryna en el cementerio de bucha en la afueras de kiev el mi rcoles de abril de la madre de vova muri mientras se refugiaban en un tano fr durante de un,23,4,-1,negative
6323,oyka1,,well search page barely mention either except scatter time since russian invasion start whatabout defense russia maybe write different language something,23,4,1,positive
6324,tonycanales,,see adatia build non combatant shelter inside strike evidence ukrainian openly use human shield right russia target without regard human shield,23,4,1,positive
6325,candyinmaui,,absolutely back country corrupt russia enemy democrat sudden obama amp clinton make lot deal putin dem love ussr,23,4,1,positive
6326,kirekaderick19,,crowgazer want russia sit watch nato expand towards territory yet force destroy warsaw pact exchange expand,23,4,1,positive
6327,josh___gil,,russia za club tretyakov ulyanov true story,23,4,1,positive
6328,umer_bin_ramzan,,afraid western sanction look russia russia defy western sanction noble cause urge give single excuse,23,4,1,positive
6329,eyeh8trump,putin    russia,long putin alive russia never free,23,4,1,positive
6330,sam11ujjval,,oig hindu russia hq hrc commission rig politics render inoperable black mail politician surface amidst crazy people torture abuse child use electronics torture adult kid see work axis evil tend constitution,23,4,1,positive
6331,tanitofesta,ahora    putin    russia    ucrania    ukraine,"ahora putin russia ucrania ukraine soldados rusos con parch neonazis en sus uniform el parche superior e un "" totenkopf "" modificado utilizado por la que tambi presenta la insignia de la unidad de la divisi panzer de la leibstandarte adolf hitler",23,4,-1,negative
6332,12milegeo,moskva,dead miss russian flagship moskva sink black sea russia say,23,4,1,positive
6333,paulslightspwro,,"well putin russia military leadership still fly find go anywhere anyplaces must something right clod eek weather get bunch ukraine nation military troop get place would like tap shoulder """,23,4,1,positive
6334,jerrav1966,,russia nazi world see action,23,4,1,positive
6335,crowdvectors,puttin    russia    ukraine    war    kyiv    mariupolattack,russia ukraine latest news april see gt puttin russia ukraine war kyiv mariupolattack,23,4,1,positive
6336,sabahbarunews,,russia hampir menang,23,4,1,positive
6337,1captd,,putin bleed russia want expand live stand say fuk,23,4,1,positive
6338,skynetplatform,,ukrainian president volodymyr zelenskiy warn russia invasion country begin moscow design capture country russian general say want full,23,4,1,positive
6339,judgearobertso4,,fact ukraine need russia grow act like adult like mass murder,23,4,1,positive
6340,giantdouglasfir,zelensky,zelensky territory worth take care right russian speaker russia freedom speech freedom choice poverty flourish amp human life worth nothing dream steal toilet amp die,23,4,1,positive
6341,tanitofesta,ahora    putin    russia    ucrania    ukraine,ahora putin russia ucrania ukraine el ej rcito ruso dispar lanzamisiles ltiples uragan contra el hospital regional de lyman en la regi de donetsk,23,4,0,neutral
6342,bittmarcio1,,uma rea ucraniana estava toda ar quando iniciou ataques tu muito informado sobre assunto sua vontade ganha guerra russia foi derrotada em kyiv est sendo derrotada leste se informe melhor,23,4,0,neutral
6343,mrgalt73,,good move think dam cold probably hard enough survive russia least fly australia unvaccinated,23,4,1,positive
6344,bonney4prez,,make way sense russia babysit ukraine unite state,23,4,1,positive
6345,leohorhe,,somebody tell ukrainian soldier blow hydroelectric dam would give russia good job say think loud,23,4,1,positive
6346,abcnews,,week say everyone survive russia say dozen miss fatal blaze sink moskva warship,23,4,1,positive
6347,cybersoroka,,believe good people actual specialist intercultural psychology equip decade research myriad theory use argue ephiphany conscience russia possible,23,4,1,positive
6348,tweet4anna,,france germany arm russia million million military hardware likely use ukraine eu analysis share telegraph reveal,23,4,1,positive
6349,alienlotusvt,,wha send money russia artist way u com cause cant get money,23,4,1,positive
6350,aaroncraine1,,warhawks believe china solomon make deal aggression australia ever consider fact warhawks russia china iran also view build military base nearby act aggression,23,4,1,positive
6351,openbordersjon,,owe nothing negotiate russia leave ukrainian territory pay reparation ukrainian murder right demand negotiation,23,4,1,positive
6352,tonygmendoza,,"well one thing afford reparation give weapon ukraine also lie ukraine "" nazi use deflect war crime commit russia today",23,4,1,positive
6353,kamilkazani,,communist revolution temporarily close russia foreign business private company whether domestic foreign nationalise foreign investor expert mostly evacuate mean however ussr autarkic,23,4,1,positive
6354,orphwettenhall,,terminate employee russia literal act,23,4,1,positive
6355,aprawks,,russia za club tretyakov ulyanov worry twitter algorithm let know repetitive need hammer message home anyways change anything,23,4,1,positive
6356,joanada47021706,,boris johnson diz que ssia pode vencer guerra na ucr nia poder,23,4,-1,negative
6357,malagasymamalee,,sure vpotus harris break hearted longer enter russia big tear,23,4,1,positive
6358,robinjames007,,world hold one take russia,23,4,1,positive
6359,tanitofesta,ahora    putin    russia    ucrania,ahora putin russia ucrania objetivo de la primera etapa de la operaci especial invadir ocupar ucrania en tres objetivo de la segunda etapa asegurar un puente terrestre crimea,23,4,0,neutral
